pid,skill_name,endorsement
626,Amazon Web Services (AWS),0
626,Java Database Connectivity (JDBC),0
626,Team Building,15
626,Community Outreach,8
626,Leadership Development,6
626,Management,3
626,Preventive Medicine,3
626,Geospatial Data,1
626,Link Analysis,1
629,Java,2
629,Microsoft Office,3
629,Statistical Data Analysis,2
629,Cascading Style Sheets (CSS),2
629,JavaScript,3
629,Microsoft PowerPoint,0
629,HTML5,3
629,Japanese,0
632,Machine Learning,0
632,Python (Programming Language),0
632,Scikit-Learn,0
632,Computer Science,0
632,Programming,0
632,Artificial Intelligence (AI),0
632,JavaScript,0
632,Java,0
632,Xcode,0
632,Swift,0
632,TensorFlow,0
632,HTML,0
632,Game Programming,0
632,Data Science,0
632,Reinforcement Learning,0
632,Genetic Algorithms,0
632,Algorithm Auditing,0
633,Java,0
633,Ruby on Rails,0
633,C++,0
633,Amazon Web Services (AWS),0
633,Git,0
634,C++,0
634,Java,0
634,Adobe Photoshop,0
634,Game Design,0
634,JavaScript,0
634,Git,0
634,Node.js,0
634,HTML,0
634,Unity,0
634,Mean Stack,0
637,Java,2
637,Git,1
637,Mean Stack,1
637,Program Development,20
637,Program Evaluation,12
637,Graphic Design,10
637,Nonprofits,10
637,Program Management,9
637,Curriculum Development,6
637,Non-profits,5
637,Video Editing,4
637,Elementary Education,3
637,PHP,1
637,MySQL,1
637,InDesign,3
637,Adobe Creative Suite,3
637,Educational Technology,2
637,Community Outreach,19
637,Teaching,14
637,Youth Development,7
637,Public Speaking,6
637,Building Relationships,4
637,Presentations,3
637,Spanish-speaking,4
639,Research,8
639,Java,6
639,JavaScript,6
639,Polymerase Chain Reaction (PCR),5
639,Gel Electrophoresis,4
639,Protein Purification,1
639,Molecular Biology,0
639,Biochemistry,0
639,Web Development,1
639,React.js,0
639,Perl,0
639,Ruby on Rails,0
639,Python,6
639,HTML,5
639,Cascading Style Sheets (CSS),3
639,jQuery,3
639,R,2
639,Software as a Service (SaaS),0
639,Microsoft Office,4
639,Microsoft Word,2
639,Microsoft PowerPoint,2
639,Teaching,6
639,Public Speaking,5
639,Community Outreach,5
639,Leadership,5
639,Management,8
640,Research,31
640,Event Planning,20
640,Public Speaking,16
640,Event Management,6
640,Proposal Writing,6
640,Writing,5
640,Editing,3
640,Market Research,2
640,Data Analysis,2
640,Report Writing,1
640,Education,1
640,Social Media,1
640,Resume Writing,0
640,Microsoft Excel,6
640,Microsoft Office,3
640,Fundraising,15
640,Leadership,13
640,Teamwork,9
640,Critical Thinking,8
640,Communication,6
640,Teaching,6
640,Conflict Resolution,1
640,English,3
640,Bahasa Indonesia,0
640,Organization,1
640,Group Dynamics,2
640,Argumentation,1
640,Oral Arguments,1
640,Oral & Written Communication Skills,0
640,Written & Oral Presentation Skills,0
641,Research,10
641,Cell Culture,7
641,Data Analysis,7
641,PCR,3
641,Android Development,3
641,Gel Electrophoresis,2
641,Hospitals,1
641,Software Documentation,1
641,Microscopy,1
641,Algorithms,1
641,Western Blotting,0
641,Laboratory,0
641,Program Management,0
641,iOS Development,0
641,Microsoft Excel,3
641,Java,3
641,Epic Systems,2
641,PowerPoint,2
641,Microsoft PowerPoint,1
641,Python,1
641,HTML,0
641,Cascading Style Sheets (CSS),0
641,Swift,0
641,Kotlin,0
642,Android Studio,2
642,Java,2
642,Data Structures,2
642,Writing,2
642,Research,0
642,Github,2
642,Microsoft Office,0
642,Microsoft PowerPoint,0
642,Microsoft Excel,0
642,Public Speaking,1
642,Peer Tutoring,1
643,Python,1
643,Java,1
643,JavaScript,1
643,Web Development,1
643,Technical Writing,2
643,Copy Editing,7
643,Proofreading,9
643,WordPress,0
643,SQL,0
643,Django,0
643,AngularJS,0
643,React.js,0
643,Webpack,0
643,Flask,0
643,Italian languages,2
645,Training,1
645,Microsoft Office,1
645,Testing,1
645,Technical Support,1
645,SAP ERP,1
645,ADP Payroll,1
645,Customer Service,1
645,Data Conversion,1
646,Java,2
646,JavaScript,2
646,HTML5,2
646,Web Development,1
646,Software Development,1
646,Python (Programming Language),2
646,Bootstrap,2
646,PostgreSQL,2
646,CSS,1
646,jQuery,1
646,HTML,1
646,css,1
646,AJAX,1
646,SQL,1
646,WordPress,0
646,Android,0
646,Flask,1
646,SQLAlchemy,1
646,Jinja,1
646,Full-Stack Development,1
647,Java,3
647,Eclipse,2
647,Writing,4
647,Proofreading,2
647,C#,2
647,Android SDK,4
647,Xcode,2
647,Swift,2
647,Android Studio,2
647,Unity,2
648,Java,1
648,JavaScript,0
648,Windows 7,0
648,Electronics,0
648,Computer Maintenance,0
648,Spatial Analysis,0
648,Healthcare Research,0
648,Healthcare Management,0
648,Microsoft Office,0
648,Microsoft Excel,0
648,Microsoft Word,0
648,PowerPoint,0
648,HTML,0
648,Maven,0
648,XML,0
648,Computer Hardware,0
648,jQuery,0
648,3DS Max,0
648,Linux,1
648,Backbone.js,0
648,Salesforce.com,0
648,Public Speaking,0
648,Jetty,0
648,Computer Hardware Installation,0
648,Computer Hardware Assembly,0
648,Debate,0
648,healthcare Law,0
648,Community Health,0
648,Autodesk Software,0
648,Microsoft Office 2007,0
648,Report Writing Skills,0
648,Healthcare Information Systems,0
648,Healthcare Infection Control,0
648,Healthcare Legislation,0
649,Amazon Web Services (AWS),0
649,Networking,25
649,Operating Systems,19
649,Cloud Computing,19
649,Software Development,9
649,TCP/IP,6
649,Security,6
649,Virtualization,5
649,Storage,5
649,Network Administration,5
649,SAN,4
649,Telecommunications,3
649,Project Management,2
649,VoIP,2
649,Data Center,2
649,Product Management,1
649,Troubleshooting,1
649,Linux,19
649,Servers,17
649,Cisco Technologies,14
649,Unix,12
649,Python,10
649,SaaS,7
649,Perl,6
649,C,5
649,PHP,5
649,SQL,4
649,Android,3
649,Databases,2
649,VMware ESX,1
649,Enterprise Software,1
649,Red Hat Linux,1
649,iOS,1
649,PaaS,2
649,Puppet,1
651,Java,1
651,Python,2
651,SAS,0
651,Microsoft Excel,1
651,Microsoft Office,1
651,C++,0
651,SQL,0
651,Leadership,2
651,Management,2
651,Customer Service,2
651,Teamwork,0
150,CRM,22
150,Microsoft CRM,19
150,Social Media Marketing,16
150,Cloud Computing,15
150,Social Media,12
150,eLearning,6
150,E-Learning,6
150,Customer Satisfaction,5
150,Consulting,5
150,Customer Retention,4
150,Painting,2
150,Business Development,1
150,SaaS,10
150,Wordpress,6
150,Illustrator,5
150,AutoCAD,5
150,Maya,3
150,WordPress,3
150,Premiere,2
150,Microsoft Dynamics CRM,1
150,Training,16
150,Management,14
150,Customer Service,8
150,SCORM,6
150,Toon Boom,2
150,Wacom Tablet,1
150,Litmos,5
150,Parrot,1
157,Product Management,3
157,Enterprise Software,2
157,SaaS,2
157,Business Intelligence,2
157,Cloud Computing,1
157,Requirements Analysis,1
157,Business Strategy,1
157,Program Management,1
157,Project Management,1
157,Software Project Management,1
157,Integration,1
157,ERP,1
157,Business Process,1
157,Leadership,1
198,Program Management,3
198,Team Leadership,3
198,Project Management,3
198,Strategic Planning,3
198,Customer Relationship Management (CRM),3
198,CRM,2
198,Software Development,2
198,Sales Management,1
198,Entrepreneurship,1
198,Microsoft Excel,1
198,Microsoft Office,1
198,Microsoft Word,1
198,Photoshop,1
198,Leadership,3
198,Customer Service,3
198,Team Building,3
549,Computer Science,1
549,Leadership,3
549,Java,4
549,Research,5
549,Sociology,0
549,Event Planning,2
549,Editing,1
549,Higher Education,0
549,Programming,1
549,Web Development,0
549,Software Development,0
549,MySQL,1
549,GIS,1
549,Ruby,0
549,Python,0
549,JavaScript,0
549,SQL,0
549,HTML,1
549,Cascading Style Sheets (CSS),0
549,Microsoft Office,0
549,Supervisory Skills,0
549,Community Outreach,0
549,Public Speaking,1
549,Qualitative Research,0
549,Teaching,0
549,Anthropology,1
572,JavaScript,1
572,React.js,1
572,Node.js,1
572,Django,1
572,Ruby on Rails,1
572,Java,1
572,MongoDB,1
572,AngularJS,1
572,HTML,1
572,Python,1
572,CSS,1
572,AWS,0
572,SQL,0
572,Linux,0
572,Vagrant,0
572,Chef,0
579,Microsoft Office,0
579,Customer Service,0
579,Microsoft Excel,0
579,Research,0
579,Project Management,0
579,Microsoft PowerPoint,0
579,Public Speaking,0
579,French,0
579,German,0
580,Java,5
580,JavaScript,2
580,Python,3
580,Research,6
580,Nonprofits,0
580,Node.js,3
580,MySQL,0
580,PHP,0
580,MongoDB,3
580,HTML,0
580,Assembly Language,0
580,Objective-C,0
580,LaTeX,0
580,Xcode,0
580,Unix,1
580,Public Speaking,6
580,Tutoring,2
580,Community Outreach,1
586,Java,1
586,LaTeX,0
586,JavaScript,0
586,Computer Science,0
586,Mathematics,0
586,Programming,0
586,Swift,0
586,HTML5,0
586,CSS,0
586,Tutoring,0
586,Go,0
586,Scheme,0
624,Public Speaking,9
624,Leadership,9
624,Java,4
624,Planning,5
624,Numerical Analysis,0
624,Computer-Aided Design (CAD),0
624,Social Media,1
624,Event Planning,0
624,Direct Marketing,0
624,Programming,1
624,Android Development,3
624,Microsoft Excel,5
624,Microsoft Word,2
624,MATLAB,0
624,C,0
624,C++,1
624,SolidWorks,0
624,Google Analytics,0
624,Management,4
624,Customer Service,1
624,Customer Support,0
624,Organization Skills,2
624,Amazon,0
631,Translation,7
631,English,6
631,Language Teaching,4
631,Research,3
631,Editing,3
631,Legal Translation,3
631,Technical Translation,2
631,Elementary Education,1
631,Secondary Education,0
631,Nonprofits,0
631,International Education,0
631,Android Development,0
631,iOS Development,0
631,Microsoft Office,1
631,java,0
631,Python,0
631,JavaScript,0
631,Github,0
631,Teaching English as a Second Language,2
631,Teaching,1
631,SDL Trados 2014,0
631,Spanish>English Translation,0
631,French>English Translation,0
631,Italian>English Translation,0
132,Policy Analysis,10
132,Public Policy,8
132,Research,8
132,Program Development,5
132,Program Evaluation,4
132,Analysis,4
132,Nonprofits,2
132,Social Media,1
132,Data Analysis,0
132,Pivot Tables,0
132,Microsoft Office,1
132,JIRA,0
132,Qualitative Research,7
132,Community Outreach,4
132,Fundraising,1
132,Leadership,1
132,Excel Dashboards,0
132,JQL,0
357,Research,2
357,Algorithms,1
357,HTML,1
357,MySQL,1
357,Python,1
357,JavaScript,1
357,Theory,1
411,Instructional Design,2
411,Writing,0
411,Geography,10
411,Research,11
411,E-Learning,0
411,Cartography,7
411,Remote Sensing,7
411,Technical Writing,5
411,Project Management,4
411,Data Analysis,4
411,Software Documentation,3
411,Environmental Science,2
411,Science,1
411,Agile Methodologies,0
411,GIS,8
411,Photoshop,1
411,Training,7
411,Teaching,7
411,Canvas,0
411,Articulate Storyline,0
411,Camtasia,0
411,confluence,0
411,Trello,0
411,ADDIE,0
411,certification process,0
411,Rally,0
427,Artificial Intelligence,44
427,Programming,43
427,Computer Science,30
427,Research,18
427,Modeling,18
427,Physics,15
427,Software Engineering,14
427,Algorithms,14
427,Machine Learning,12
427,Science,8
427,Mathematical Modeling,7
427,Simulations,7
427,Higher Education,5
427,Image Processing,5
427,Signal Processing,5
427,Statistics,5
427,Software Development,4
427,Computer Vision,3
427,Knowledge Management,2
427,Matlab,18
427,LaTeX,6
427,Teaching,14
427,University Teaching,10
427,Lecturing,5
427,English,3
427,Pattern Recognition,4
427,Neural Networks,3
427,Theory,7
542,Public Speaking,7
542,Microsoft Office,5
542,Research,4
542,Creative Writing,3
542,Social Media,2
542,Blogging,1
542,Politics,1
542,Leadership,3
542,English,3
542,Conversational Spanish,1
542,Spanish,1
542,American Politics,2
542,Barista,0
542,Social Networking,4
595,Westlaw,6
595,Legal Research,3
595,Litigation,2
595,Legal Writing,1
595,Trials,1
595,Legal Assistance,0
595,Civil Litigation,0
595,Legal Documents,0
595,Litigation Support,0
595,Intellectual Property,0
595,Document Review,0
595,Corporate Law,0
595,Commercial Litigation,0
595,Pleadings,0
595,Research,0
595,PowerPoint,0
595,Microsoft Excel,0
595,Microsoft Office,0
595,Wordperfect,0
595,Motions,0
595,Paralegals,0
595,Courts,1
595,Lexis,0
